X,Y,fcsubtype,fcsubtype_,full_name,displaynam,datefeatur,datefeat_1,accessleve,metadataid,featuretex,nameid,globalid,systemname,perenniali,perennia_1,origin,origin_des,hierarchyd,hierarchyu,waterpolyg,waterpol_1,salinityco,salinity_1,watercours,watercou_1,leftbankco,leftbank_1,rightbankc,rightban_1,capturemet,capturem_1,datasource,datasour_1,planaccura,spatialrel,attributer,targetdisp,targetdi_1,datacustod,datacust_1,area_m,area_ll,st_area_sh,st_perimet,distance,angle,fid,waterpoint,waterpoi_1,symbolrota,id,layer,path,ndays_1,colonised,TCZ
-1233223.81627047,-2277583.94365665,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{22A57044-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,36477,"8",WellAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1284837.42116889,-2277792.23763303,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{2212BF6A-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,36539,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1119174.9457446,-2137197.06251337,"1",WaterBody,,,"201402041928",,"0",101687.000000000000000,,"-98",{0DB4ACF6-FA92-493A-97A7-629DBB94A1F0},"-98","2",Perennial,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-99",Unknown,"-99",Unknown,"3",OnScreenDigitising,"26",OrthoImagery,"13.4","20120804","20120804","50000",1:50000,"3",LANDGATE,,,,,,,36558,"2",EarthDam,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,25.000000000000000,,"1"
-1034865.89318189,-1994968.23302529,"5",WaterPointStructure,,,"200701251737","201311220011","10",101645.000000000000000,,"-98",{F4BDAD4A-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"3",OnScreenDigitising,"26",OrthoImagery,"13.4","20130901","20130901","50000",1:50000,"3",LANDGATE,,,,,,,36564,"6",Well,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,30.000000000000000,,"0"
-890915.373190455,-1750992.55084057,"3",Spring,,,"200701251737","200702231210","10",256.000000000000000,,"-98",{F492B220-28D3-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,,,,,,,36572,"-98",NotApplicable,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,43.000000000000000,"1","0"
-1302615.48820531,-2255607.69202425,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{22069F5A-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,36585,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1319498.96866329,-2240207.80314568,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{220F5050-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,36654,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1229133.13402202,-2258333.351594,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{224EC078-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,36658,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,,"0"
-887806.751523248,-1875866.14515154,"5",WaterPointStructure,,,"202111302140",,"0",102975.000000000000000,,"-98",{799360BE-A568-4456-9275-D9602A5256F2},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"3",OnScreenDigitising,"26",OrthoImagery,"6.7","20200531","20200531","20000",1:20000,"3",LANDGATE,,,,,,,36684,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,37.000000000000000,"1","0"
-1219812.97150588,-2275998.50277376,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{2236A7EA-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,36697,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,22.000000000000000,"2","0"
-1004006.69479398,-1949576.06633773,"5",WaterPointStructure,,,"200701251737","200702231047","10",259.000000000000000,,"-98",{F4B22538-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,36708,"1",Bore,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,31.000000000000000,,"0"
-1157528.17446095,-2159392.98636936,"5",WaterPointStructure,,,"200701251737","200702231047","10",289.000000000000000,,"-98",{F5231270-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,36709,"7",Windmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,,"0"
-1337367.6644316,-2238385.02450169,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{2204DD28-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,36720,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,22.000000000000000,"2","0"
-932132.568330378,-2029445.94194971,"1",WaterBody,,,"200702071242",,"0",59.000000000000000,,"-98",{14462CE6-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19700101","19700101","100000",1:100000,"3",LANDGATE,,,,,,,36767,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,34.000000000000000,,"0"
-1294866.80676986,-2222505.9561991,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{221C7A46-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,36799,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,22.000000000000000,,"0"
-1205760.88075147,-2232597.43957762,"1",WaterBody,,,"200702081912",,"0",108.000000000000000,,"-98",{23406F5E-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"6",Various,"9",1:100000TopographicSeriesByDMP,"53.7","20010101","20010101","100000",1:100000,"3",LANDGATE,,,,,,,36861,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,,"0"
-1258763.01025298,-2269759.26205119,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{222AACB0-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,36889,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1319179.26240924,-2249927.16075497,"5",WaterPointStructure,,,"200702081911","200702231049","10",271.000000000000000,,"-98",{213C3238-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,36890,"1",Bore,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-876303.003100827,-1865818.03923111,"5",WaterPointStructure,,,"201311082059",,"0",101635.000000000000000,,"-98",{439A5AD3-818C-46FA-A491-FA4BC865E201},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"3",OnScreenDigitising,"26",OrthoImagery,"13.4","20130719","20130719","50000",1:50000,"3",LANDGATE,,,,,,,37023,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,38.000000000000000,"1","0"
-1226320.99364805,-2230564.9911269,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{22374C40-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,37044,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,,"0"
-1172890.61299005,-2275319.95350058,"5",WaterPointStructure,Oakover Well,Oakover Well,"200702101819","200702231050","0",108.000000000000000,,"100045523",{25EB2DF2-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"6",Various,"9",1:100000TopographicSeriesByDMP,"53.7","20010101","20010101","100000",1:100000,"3",LANDGATE,,,,,,,37047,"8",WellAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,,"0"
-1046542.81793343,-2007530.7283031,"5",WaterPointStructure,,,"200701251737","200702231047","10",259.000000000000000,,"-98",{F4B3A8FE-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,37185,"1",Bore,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,30.000000000000000,,"0"
-1304730.3202824,-2217256.28422853,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21BDCF82-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,37186,"6",Well,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,22.000000000000000,,"0"
-1275495.86635369,-2287867.30810764,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21DD9506-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,37293,"8",WellAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1008064.82135507,-1961414.80341022,"5",WaterPointStructure,Clarksons Bore,Clarksons Bore,"201311220011",,"0",101645.000000000000000,,"100176548",{BD2E2BB0-A14D-4414-9D8D-8645355AFC91},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"3",OnScreenDigitising,"26",OrthoImagery,"13.4","20130901","20130901","50000",1:50000,"3",LANDGATE,,,,,,,37326,"1",Bore,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,31.000000000000000,,"0"
-1110657.03512974,-2139770.83306211,"5",WaterPointStructure,,,"200701251737","200702231047","10",289.000000000000000,,"-98",{F5207E8E-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,37364,"7",Windmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,25.000000000000000,,"1"
-1299609.66094028,-2254743.48147199,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{2211873A-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,37370,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1281348.37416383,-2273856.26948258,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21D52696-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,37371,"8",WellAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-817306.002463153,-1960397.34282422,"5",WaterPointStructure,,,"200701251737","201401312105","10",100459.000000000000000,,"-98",{F505F62C-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"3",OnScreenDigitising,"26",OrthoImagery,"13.4","20070724","20070724","50000",1:50000,"3",LANDGATE,,,,,,,37468,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,34.000000000000000,,"0"
-1025398.82969105,-1871593.40731573,"5",WaterPointStructure,,,"200701251737","200702231047","10",259.000000000000000,,"-98",{F4AED374-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,37519,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,33.000000000000000,,"0"
-1142730.80482816,-2282034.26011215,"5",WaterPointStructure,Rooney Well,Rooney Well,"200702101819","201401232150","0",101565.000000000000000,,"100031781",{25E93380-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"3",OnScreenDigitising,"26",OrthoImagery,"6.7","20120828","20120828","50000",1:50000,"3",LANDGATE,,,,,,,37641,"8",WellAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,,"0"
-1234332.75372106,-2270991.77201519,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{22372ECC-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,37706,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-997459.932939157,-1957653.38779357,"1",WaterBody,,,"200701251737",,"10",259.000000000000000,,"-98",{F4B6F428-28D3-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,37745,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,31.000000000000000,,"0"
-1327144.07175272,-2268312.17672265,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21D5D186-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,38026,"8",WellAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1279553.83497666,-2283486.17816133,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{2210A018-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,38128,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,"2","0"
